"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"2003_42_83_3075",3,1,1,86.75594067,0.735946309,283.7465551,1.37177185113416,-0.042744779879263,6.9,3.3,16,1146,107.167446582499,940.914306640625,3240725.422,997.062749,100.6992659,0.855440906,0.097943175,8.700431607,3.001427623,14.99867198,4.21382467400131,19.73917363,-1.0692044449677,-0.977562130530994,5.799930069,0.126437682,1.19238795171707,16.4097582488261,0.196021028093711,0.666625557326791,0.042125847390457,1.03832938414592,908.1764831,141,89.1486836956895,0.0757767490684128,0.447292876589516,0.143196565445922,0.0878993490439003,0.8877727454816,0.144219608911389,0.640511818930803,0.0909090909090909,56.0526315789474,11.6959064327485,291.169284319932,207.444422326622,75.1376393119951,42.4441322090648,3.238678452,2.079441542,2.079441542,1.29708893624881,-0.00406110603507714
"2003_42_83_4727",7,4,3,419.0706737,0.801359201,316.7776437,1.07217637637233,-0.0428889506691027,6.8,3.3,20,1057,104.225293347887,813.186828613281,3128538.616,999.1785714,100.5914791,0.862581487,0.115518276,8.449933244,2.971962617,14.76535381,4.21622289144718,20.87901669,-1.05221495053605,-0.972279035558952,5.928023368,0.122452374,1.16859332798475,16.4656841338661,0.207562478221876,0.701546769284749,0.0412025283560288,0.998503220425031,849.884881,140,87.4013448458891,0.0672164022024168,0.487607564517544,0.179162331382843,0.0108634050164921,1.36544259840416,0.176203824346969,0.797631596318154,0.0754716981132075,56.0294117647059,10.9536541889483,296.488967455661,211.614173362632,77.3264041752444,42.3783463314771,4.029806041,3.17805383,3.504054767,-0.978518133424026,-0.0237135588891228
"2003_42_85_3650",4,3,1,107.4148365,0.766562201,213.2771942,1.19026893234985,-0.21486728562221,8.8,3.2,17,1041,107.075282640631,887.48193359375,3476668.245,988.8220758,101.2824879,0.854770647,0.039223008,9.066556837,3.054135091,15.95518946,4.20527348383303,15.72723404,-1.11327508968764,-1.02043424475971,4.855726934,0.137421096,1.28186075022452,16.2239025934174,0.15528088187889,0.535564605317877,0.0449950941610133,1.19938547379681,856.652855,143,76.1449020354596,0.113692580743149,0.543761701596029,0.109002750646322,0.157696254622949,2.35289326112263,0.215857088197138,0.715550538261163,0,56.75,10.0263157894737,271.962185934351,192.659956075793,70.2403928734737,40.470722254496,3.473518043,3.228826156,2.079441542,1.15606461072023,-0.195591878208861
"2003_42_87_4458",11,9,2,292.8368305,0.716606642,291.4851445,0.627261841377649,0.240368247398834,9.8,3.1,14,1009,97.0708986554409,860.86767578125,2669232.392,1042.552592,100.3516027,0.901267847,0.178409661,9.636476334,3.139143501,13.93501127,4.14817140379767,19.92585333,-1.09434511288665,-1.0752840952826,6.470232299,0.133401446,1.0917516181296,13.4919098738378,0.198560389609004,0.671431348424666,0.0424961286279216,0.886429689984743,831.2641746,144,74.7209591272284,0.0869965541541819,0.550333736038857,0.0705946325218674,0.0374093615772092,3.09837870123278,0.179005779003801,0.704533045955571,0.08,51.5,13.4210526315789,293.300083083517,212.675172370314,78.6538535035397,40.7985559065887,4.718498871,4.540631665,2.957511061,1.21397042718868,0.535733226862213
"2003_42_9_5977",6,2,4,300.2842256,0.884364855,273.6007499,0.849004807845977,-0.0386283592310518,9.4,3.4,13,992,101.99073882694,711.36572265625,2573118.011,1047.959603,100.4129605,0.901576981,0.173033046,10.26066838,3.216489166,14.42379728,4.15357099881532,18.19085597,-1.07138830376927,-1.12087170739217,6.104914616,0.147997662,1.11718283942738,13.590219059236,0.181160438646762,0.59498215807263,0.0460121748782536,0.908036339928371,745.5628998,148,103.306012482594,0.10456715733531,0.477339088760907,0.180701182426818,0.0223095326974694,1.71526290538322,0.035306735196021,0.584291578700613,0,56.4285714285714,11.7619047619048,285.437113621001,208.74913562189,79.2491916278861,41.9386382140292,3.912023005,2.944438979,3.465735903,-0.286390916083502,0.180184674214498
"2003_53_11_50496",11,7,1,484.1001443,0.786324661,349.0583196,2.44414927189141,1.69704188965169,9.9,4.1,59,1981,100.610052261473,280.231292724609,3574710.499,946.9978317,96.16685889,0.377373143,0.082492393,7.432697311,3.985993062,46.6123157,5.71854191645764,51.98513588,0.33445931812711,-0.0401558899147981,5.804266648,0.24669743,2.34414360684448,552.322749737506,0.540572256180926,0.780909864230579,0.0618910836428345,4.73852228714739,276.1659761,58,86.2665897394553,0.0666307471084108,0.43369274129614,0.0831815713413491,-0.162793912145876,0.896291806220734,0.0601406953983255,0.284871154691184,0.15,45.5882352941176,8.75,405.490416739118,272.469005387454,111.697900073376,42.831225948105,4.709530201,4.262679877,2.397895273,1.99253137208896,0.102139452277772
"2003_53_19_68916",12,12,0,508.3795923,0.74001652,319.2065091,-0.386058816561753,-0.689566998968697,5.9,3.5,29,432,96.2516246862797,83.8506851196289,3269656.405,766.1617951,94.81740404,0.146754802,-0.010778916,4.789973302,3.559019782,37.16002362,5.45995539143566,48.42280404,0.245943837924551,-0.168097517349157,11.2118757,0.192903705,2.3316295186963,376.387246589816,0.510695315172014,2.34069690854406,0.0542013579063607,5.77502059456441,80.67865731,45,63.644329487043,0.0500940060672245,0.346414104020043,0.0384875444013495,-0.00437565619911018,0.851668470419484,0.121918488884911,0.584027191559643,0.0731707317073171,56.6071428571429,15.489417989418,400.257386169532,263.873735097064,110.532970813109,39.9726839064299,5.120983351,5.120983351,0,0.440355824064115,-0.338894269552741
"2003_53_19_75195",23,20,1,718.6867043,0.722081783,392.7935764,-0.540474896617955,-0.296032774708348,4.2,3.3,23,503,90.867932116344,96.5604629516602,3652461.779,764.7937337,94.90371962,0.190456311,0.024137424,4.402423358,3.476907456,37.20800696,5.42693320503902,48.32319261,0.24903393932657,-0.163142105577682,11.56529494,0.160418408,2.36026995844031,349.453089275488,0.509181229181415,2.62702925173786,0.046138244986409,6.16074950336442,87.20748494,44,80.1261414566806,0.0758550744158756,0.451262723364228,0.0715010771069089,-0.0717824839524178,0.823080846487543,0.0676849677866446,0.542147092217222,0.0714285714285714,55.2631578947368,19.3567251461988,395.028295934403,264.461787881199,109.297865221428,41.2574661226272,5.424950017,5.393627546,1.098612289,1.7688940476775,0.467744005393608
"2003_53_27_58087",9,5,0,993.7939542,0.771205971,521.0731664,4.92060336044304,2.78378493586042,9.5,4.6,57,3039,114.264168253527,248.258743286133,3068859.091,1133.381448,97.89551466,0.838279687,0.367456972,6.733333333,3.755902778,46.34920635,5.77698289350918,61.98613113,0.451123617704529,0.0352311878047036,9.761415753,0.246555711,2.32010829199384,527.967019096646,0.633186631126906,1.44971521091335,0.0656448597243217,4.50885210249129,283.8814525,53,85.2859588377379,0.0968488631857976,0.36090882513907,0.0907704062605402,-0.169827389579574,0.316799647819314,0.0152174500267309,0.607301807111104,0,48.3333333333333,4.24242424242424,403.529355548535,270.064489156957,111.333962564602,46.293150273494,4.770684624,4.143134726,0,-1.99106334030028,0.0748830604289515
"2003_53_27_90637",13,6,0,836.9807541,0.835529434,487.5803602,4.98801515393889,2.99253775961443,7.8,4.2,62,3121,112.875471781541,464.567932128906,2672974.099,1071.844867,97.43048494,0.72510489,0.301612733,6.586518384,3.729308005,44.87426504,5.75445393625502,61.73054307,0.430705017372081,0.0150354909839924,9.451157855,0.24563839,2.33278294885179,530.056303754263,0.633585505686594,1.43492469070743,0.0658670159908125,4.79496675228444,303.2433739,52,75.7870312070512,0.129011010753311,0.374507706123045,0.113154726013727,-0.173914233233428,0.509638805587039,0.103635752077095,0.68534581730826,0.193548387096774,40.4411764705882,9.11764705882353,404.636167829747,270.108470454171,112.244620933084,44.8779053019169,5.424950017,4.574710979,0,11.8783471828617,-0.517385639150454
"2003_53_3_74736",12,12,0,627.0359663,0.781243829,425.9182456,-0.476854801820992,0.101744112973112,5.2,3.9,33,640,87.5847923336411,100.955299377441,4146536.942,652.0018259,93.76419017,-0.14170565,-0.192043637,5.697133272,3.804716981,37.17863664,5.39769467105835,49.7988524,0.108989755199656,-0.282305470028981,8.476453036,0.159810316,2.28451014607199,383.217963929938,0.531107369558802,1.48784531295058,0.0420032072813986,5.17865150259044,116.6127304,48,84.8993689724967,0.0281902090294394,0.481893796880581,0.0683566506530852,0.107359463074884,1.02833558205767,0.000897431982652607,0.496061837624862,0.125,52.1428571428571,9.52380952380952,384.421044656566,258.037463442618,105.79752548029,39.283825703829,3.824284091,3.824284091,0,-0.159220610861473,0.357861426081724
"2003_53_31_69231",15,14,0,764.7812757,0.790287603,419.2191761,1.15559571412818,-0.756098330202074,9.8,4,50,870,112.052288008679,83.6670608520508,3050886.57,1016.02308,96.8486094,0.630636587,0.266367513,6.126757188,3.646597692,42.21965778,5.71135089246826,61.83899921,0.415292830579411,-0.010203340937179,9.853394834,0.2334926,2.32810415260627,506.345924740214,0.638511999223398,1.60825613479494,0.0640302604568204,5.04184446281412,136.2803977,50,84.8574814101784,0.0753010721998103,0.426796736317137,0.0948242891169855,-0.164090976267766,0.836330494539292,0.0703766443230671,0.380133993310773,0,44.6969696969697,5.09469696969697,404.804384069874,270.599747252324,110.768361337911,43.6630128309494,5.315666005,5.315666005,0,-0.73785788967719,-0.15343392387373
"2003_53_33_73392",23,20,0,696.0135796,0.778526748,395.8668609,2.3861138775373,2.01103473413981,5.3,3.4,59,2057,96.9548199356893,305.834594726562,2997648.488,940.8477471,96.66500804,0.458878007,0.113295815,6.219234973,3.717805233,41.43459302,5.65989568615592,52.95757633,0.328069787979414,-0.0593810102594833,8.955489939,0.249526552,2.34246733130362,485.709208007945,0.547846396579061,1.43996648749872,0.0671166283228479,5.31011900113988,244.970383,52,80.5207641614637,0.0887800871792028,0.421126223042659,0.0890929782715556,-0.164758906897977,1.03694823241358,0.0924872363109307,0.562425377411212,0,43.4782608695652,6.07729468599034,403.998360538576,270.617927071655,111.216260346639,43.3952867943905,5.890262042,5.743003188,0,0.126425392168749,-0.568647290372779
"2003_53_33_78992",22,17,0,938.5362842,0.749706694,445.4858865,2.34309845877267,1.39731722163954,8.8,4.1,44,1862,102.562052192862,196.874282836914,3168976.515,960.6329162,96.65610655,0.484849699,0.140173497,6.410296353,3.741638225,42.50777399,5.67851105606324,53.65266538,0.34049025488874,-0.0496883553130476,8.557564032,0.255291397,2.34188996348502,496.539259644412,0.555088212168422,1.33497167069274,0.0682298452304271,5.16917934944539,223.7175731,52,78.705487495605,0.0503825778669955,0.385500664244401,0.0615607372165806,-0.171168272020833,0.219834854056127,0.0704069079404993,0.378373444507784,0.05,42.1428571428571,7.6984126984127,403.53351140862,269.868795586881,111.3105757732,42.7172992860473,5.726847748,5.509388337,0,-0.570111734220391,-0.255055483857981
"2003_53_37_89220",16,16,0,439.7059243,0.748504104,383.7007908,0.931790208604919,0.653194312784002,5,3.5,63,1222,96.0068577956753,171.059112548828,4120364.065,909.7105169,96.56752791,0.395461509,0.05980081,6.337299035,3.763065954,41.31051693,5.6437444427082,51.04164021,0.302681214101368,-0.0742950852932925,8.469351673,0.252201724,2.35353138051092,483.995392402833,0.528559043756099,1.33642923053259,0.0670202773703498,5.46349752975604,141.6096342,52,72.5448760863767,0.0788203940166182,0.386711061870679,0.0945131421466237,0.104459110238706,1.20926984676969,0.0259679256977333,0.464680824679018,0,56.3333333333333,9.90476190476191,403.191948751296,270.162620880871,110.811650344526,43.2920165371219,4.772378105,4.772378105,0,1.38412255415709,0.537530531679969
"2003_53_37_99186",16,16,0,725.3650123,0.704577595,371.5674479,0.190200407024612,-0.056764056790437,5.7,3.5,64,791,95.6960743101568,118.393157958984,4107271.546,906.4294097,96.5441126,0.400563947,0.06728645,6.026082439,3.704798067,40.04936141,5.63159336337742,51.59465411,0.308863100521451,-0.0750981556274518,9.335428272,0.245249761,2.35203315631568,472.345057450975,0.534415333266008,1.54917035511867,0.0661978754482005,5.61613528359128,146.1980989,50,40.6296196312394,0.13609235417569,0.384422967902168,0.0245964016072006,-0.000821620243960777,1.44842006505795,0.0780726324443868,0.19669508877888,0,69.0909090909091,23.8181818181818,404.809042526408,271.572899018433,111.172014349884,43.2234304344836,4.411585437,4.525044142,0,-2.13714927313042,0.0298100208892098
"2003_53_39_68640",33,20,5,858.7640827,0.8018201,405.3672978,-0.212909071644888,-0.310387509385844,8.4,3.9,73,596,94.2273520527833,67.9003143310547,3276275.354,875.1689771,95.82307418,0.283926037,0.024035572,7.012673416,3.949494193,43.82690146,5.65050399810151,53.69290918,0.290793233681857,-0.0951500324494837,6.699951852,0.235716573,2.35506678937691,510.989626462617,0.560333819797306,0.955406227347405,0.0596827242885378,5.16804185225647,106.2622682,57,50.0679866563767,0.100404506917602,0.518677391583061,0.254333475243484,0.193465937063443,2.68413752699721,0.197302629292472,0.497772274417581,0,43.9655172413793,7.0935960591133,406.731734368609,273.879107792903,111.171627950124,43.1289258823561,6.027072975,5.656865555,4.208417018,-0.296122707379344,-0.250434172457984
"2003_53_39_85271",11,3,5,399.6428826,0.821279622,350.4795697,-0.708510692417563,-0.296390038207433,7.8,3.7,61,453,89.2204658016569,59.9870147705078,4006024.853,843.3746439,95.57767053,0.230279907,-0.004633462,6.79372549,3.934009972,42.42236467,5.62402278682268,54.38493341,0.275776360233585,-0.116631316662802,7.278890716,0.226171018,2.36174066771938,498.887068686747,0.569012962006953,1.07141372236987,0.0574912162423975,5.42182873324492,52.67330163,56.5,65,0,0.64,0,0.155914396598183,3.64041782854397,0,0,0.3,47.1428571428571,8.13186813186813,404.489279378754,271.500482782723,110.297316505662,43.7845475351246,4.700480366,3.465735903,4.025351691,-0.519343701120228,0.0819157468982976
"2003_53_41_60851",6,0,0,397.2592011,0.792959516,302.4864639,2.41045434299043,0.791103547665949,9.6,4.4,60,1702,109.179972462644,258.25,3027353.089,1025.963877,96.7994154,0.526411153,0.167149027,7.183836996,3.896936443,46.88523091,5.74528759099188,55.15521454,0.371829970286408,-0.00476988744516319,7.004873773,0.265475514,2.32980637497378,542.195015799762,0.569788715273584,0.975088072975535,0.0681241580105493,4.55795796570174,225.0467713,56,89.8700913495488,0.0348453576095046,0.448131083678356,0.0209989951569235,-0.088990444693151,1.0644209996656,0.0514447821396935,0.118813878296711,0,66.8181818181818,12.5108225108225,405.336377635051,270.896346203345,111.816079716989,44.3355964240742,4.204692619,0,0,-0.766690208798594,-0.316950100715659
"2003_53_41_64687",24,13,3,928.5967747,0.842478018,437.9300917,2.34487605081522,1.12947859590504,9.5,4.3,59,1783,105.211071304533,206.222351074219,3341523.576,981.0050697,96.65417607,0.469476436,0.124996717,7.058079526,3.868905788,45.38234052,5.72003032766552,53.45611626,0.346726079288518,-0.0261816863685367,6.968792078,0.263225472,2.34653730350764,535.006521485666,0.553065769463343,0.987349611509605,0.0680361545159445,4.89384729071263,237.9784765,54,86.9087094248627,0.0362638114435856,0.440284115030788,0.0680428880788016,-0.108422556269711,1.05282258954564,0.113265351477988,0.591735817236091,0.037037037037037,40.625,7.1195652173913,403.964057002265,271.13778939791,111.018668754394,43.2475134521495,5.116495685,4.720728527,2.48490665,-1.55613147449817,0.0552569064242943
"2003_53_45_56610",15,11,0,823.1958295,0.838736104,415.1968952,2.96930556463489,0.915928146774193,7.8,4,61,1905,113.444348053815,222.275207519531,3504494.159,1028.828223,97.02159198,0.636847607,0.254972429,6.445132743,3.711633767,43.68374633,5.72718876684032,60.97522404,0.40875683804545,-0.00878141506560305,9.304509394,0.248860397,2.3393185187063,518.61598357416,0.628470660969668,1.44364899297156,0.0670487479698586,5.00032971645543,245.1767549,52,88.4592501049853,0.0347773083084964,0.445851364808927,0.0434801830293954,-0.155803293555357,0.994525604715579,0.0333281418070384,0.0902081271384022,0.037037037037037,45.3846153846154,8.49230769230769,399.712370572994,266.77088248307,109.961821841951,43.8246343520201,5.093750201,4.832305759,0,0.387398171905744,-0.240332581775522
"2003_53_45_96974",8,5,0,557.5058261,0.788125641,462.4250156,2.79074151066211,0.841902611798928,10,4.4,63,1830,112.41724168383,243.760803222656,2868146.802,1043.03977,97.05131844,0.623586841,0.238686115,6.734470536,3.780910296,45.15156871,5.74049857974263,59.27435109,0.400106554763853,-0.00318242698355365,8.733128631,0.26023666,2.34130331082562,527.469936549016,0.61075266202226,1.29678028648517,0.0688291018899116,4.85993507134561,249.6768874,53,88.7494487121554,0.0116733051380209,0.448568278355174,0.0207961402458861,-0.0917851973508566,1.01485102614978,0.025359386804391,0.0351524702243184,0.04,40.625,8.77659574468085,403.762291089698,269.70511850039,111.613553324722,44.4554021039587,4.649187071,4.135166557,0,1.03512395379358,-1.96640979221194
"2003_53_47_50268",5,5,0,237.733049,0.664089796,320.727827,-0.787919845973723,-0.651434977641905,7.5,3.4,24,324,91.9286280578899,56.4992218017578,3898745.017,833.0787402,95.42914766,0.302211844,0.082415079,4.765467845,3.540884313,36.55905512,5.52115509384857,51.81923752,0.293815257990848,-0.125270098811413,12.06397485,0.19511076,2.32497587889094,398.537362411016,0.543012683133505,2.53154049977647,0.0551022690246249,5.78070645169344,58.15315035,46,37.3600028805992,0.0943711763153226,0.385450003600749,0.0367770025346478,0.115421493171761,1.54758334177284,0.0288780317766175,0.143590903185408,0.0833333333333333,55.4545454545455,14.9090909090909,402.728974338318,269.042705115057,111.37459723931,42.840974726511,3.610917913,3.610917913,0,-0.595726916201725,0.27490024725785
"2003_53_47_55200",13,13,0,701.8686893,0.764635377,369.4631187,-0.69390806859877,-0.593893001648033,4,3.3,24,369,92.2869492362443,60.2331275939941,2297458.817,851.2671918,95.55657718,0.359317326,0.12655083,4.611866992,3.507846107,36.49439564,5.53222204557214,52.90248012,0.315891955361998,-0.110367126030314,12.60853475,0.178711147,2.32660466439282,400.088574986475,0.553624686873699,2.73393286750712,0.0509461195128763,5.81270775361167,68.53847718,46,89,0,0.45,0,0.0348575290031181,1.03259000944318,0,0,0.0689655172413793,45.1851851851852,14.2735042735043,401.404067199514,267.807015710686,111.588126534576,41.4526482179011,4.936270879,4.936270879,0,0.235434238544377,-0.543815855072479
"2003_53_49_97329",9,6,0,1003.021175,0.796180947,564.8348168,4.07662908944108,2.2199932311253,9.2,4.7,62,2621,111.511333209265,368.076049804688,2578612.103,1084.251613,97.11925836,0.621053204,0.229237576,7.296968191,3.921389578,48.62034739,5.76160166021356,56.71687684,0.393867216456665,0.0126580695341435,7.116375687,0.270719021,2.29564523097733,532.686368528372,0.583992071168448,0.975251022167982,0.0690365023967022,4.06281618096024,284.3259103,56,93.1396269450963,0.0606659363021528,0.423700560228123,0.0516461701995471,-0.111084196386417,0.534361903499539,0.0758853812822868,0.610020771178567,0,49.8148148148148,6.52421652421652,405.522681976353,272.084258080868,111.904331496873,44.8859645639349,4.691347882,4.290459441,0,-0.0456245480741573,-0.117784388658257
"2003_53_51_59374",14,14,0,708.8717835,0.688086691,340.1296846,0.0514082811165151,-0.133515046784668,6.5,3.5,40,727,95.0865109979027,179.926422119141,1517802.811,650.3111111,93.3672991,-0.140472873,-0.150415429,4.515712188,3.508333333,37.78304094,5.2230078019124,38.43474963,0.033227137239907,-0.350572586053653,9.90285235,0.157201667,2.32763830677561,256.972486933724,0.411651081272415,2.19297686338729,0.0448080761087704,5.62783554234478,154.4746599,44,62.030998396636,0.101929696131442,0.46853705257879,0.0468125358740561,0.0931653862136148,-0.0354768114186531,0.135398661322838,0.426623894286269,0.269230769230769,51.9444444444444,16.5873015873016,391.755446705593,259.058766882136,108.15809280747,40.7781481955257,5.613128106,5.613128106,0,-0.540023245823133,-0.679525015267496
"2003_53_51_62340",17,17,0,442.3155785,0.790491907,347.2588374,0.48791232625509,-0.711469261734149,5.9,3.3,34,685,105.053713049479,159.656600952148,4116700.871,677.9117305,93.75224087,-0.05272299,-0.101844781,4.372716662,3.475232288,37.64227642,5.26881815103383,40.85270877,0.10219524960758,-0.29367356356972,10.33319878,0.15425423,2.3482292212533,273.933408945488,0.435751811272946,2.3631073263443,0.0443867394224671,5.92315832900948,154.9410496,43,73.203369633759,0.0940914240239427,0.407373987011462,0.136154776136775,-0.107336763101929,0.676127065219129,0.0769317377009573,0.722948985440785,0.213483146067416,57.2727272727273,13.97668997669,393.372412582662,260.795736681746,108.812070650304,40.351480716779,6.008198746,6.008198746,0,-0.0728371749123585,0.057028771084329
"2003_53_53_64334",22,11,3,922.9746893,0.821625806,426.6822593,1.55729336618088,0.532870333104125,9.4,4.3,49,1372,103.334719438729,137.324661254883,3130095.147,973.7526063,96.69475415,0.484766813,0.136157072,6.749457613,3.800120289,43.93143545,5.70143490357317,53.89827861,0.344587411015256,-0.0370588326404178,7.825812608,0.261046917,2.34831445247605,516.400043857834,0.557406439302685,1.15947281347865,0.0686943825845824,5.076203900822,203.3779753,53,83.7390732718661,0.101580316592657,0.423249110860148,0.155527004668352,-0.172670098475776,0.672065419127442,0.160067410002778,0.606994991636101,0.1,44.4444444444444,11.1111111111111,403.053306305232,270.24045324032,111.261079745918,42.7676768996253,4.682131227,4.094344562,2.772588722,-1.48148701536921,0.0120529900477967
"2003_53_57_71023",20,17,0,930.3697863,0.776917616,407.876263,2.00306092666169,1.77440122679623,6.2,3.5,51,1873,95.5162273041536,318.486053466797,3990296.931,975.9501247,96.45128642,0.575551119,0.251721437,5.571259843,3.577698611,39.78517991,5.66004365002852,59.61209703,0.39609062783576,-0.0357613362172255,11.07336991,0.218597268,2.33381804357409,468.39907217648,0.618053934194484,1.98758812585507,0.0610999672604898,5.42121607311842,237.3603083,46,77.9733946680242,0.132003750305145,0.365438789028851,0.0983016832340917,-0.198261254801509,0.202393685409602,0.0306651671850806,0.630297953478471,0.142857142857143,42.7777777777778,7.5,401.724843833199,267.346003773162,109.699270656919,41.6956808267795,5.201255654,5.089138356,0,3.53052972430943,0.545831460518977
"2003_53_65_50582",13,13,0,641.7516121,0.777130154,392.2215191,-0.293792979647357,-0.637014804886215,7.3,3.4,28,475,96.6418170853987,76.1987686157227,2899114.028,746.497814,94.60360949,0.123732907,-0.012040878,4.557842275,3.506791023,37.39522005,5.41772885125236,47.58039423,0.230548228828463,-0.185335200435224,11.16029259,0.172359116,2.3483980164292,350.509917769163,0.502944808200256,2.44859122291589,0.0491500961618607,5.96460822805079,107.3247681,44,36.2110379974084,0.0818836435922004,0.384013797496761,0.0319105375763722,0.116326004460997,1.55904169357244,0.025056786976352,0.108104185480913,0,72.5,9.64285714285714,395.336796268874,264.023545241207,108.843218094751,40.9534060041127,3.908014984,3.908014984,0,0.0137622926771161,0.345654025254591
"2003_53_65_59740",14,14,0,695.9661161,0.785488777,376.9024534,0.251148979058594,-0.649834696208294,7,3.2,28,633,102.121909539284,119.755401611328,3608881.17,707.5751653,94.23903811,0.050669469,-0.047998371,4.262087912,3.4480023,37.68525438,5.32214337735278,43.56328714,0.172961356110135,-0.228998653538488,10.7572808,0.146286261,2.37193330009446,296.736381089604,0.462263707415509,2.52394624937525,0.0424263815021237,6.24829965125474,134.0959006,43,56.4367726624164,0.0469299078669237,0.40030889402133,0.151541189454019,0.0433385000245586,0.0823347072348144,0.136178777575734,0.642496825035069,0.217391304347826,55.3333333333333,13.9047619047619,391.82791805777,261.971618139346,107.903162378304,40.7942163699982,4.943426544,4.943426544,0,-1.16329610036391,0.11138263625724
"2003_53_65_87367",22,21,0,744.6969979,0.73107932,430.7330423,-0.381490251662535,-0.660456952008176,8.1,3.4,38,442,96.0105010048294,90.4879379272461,3027611.692,741.6968179,94.57677287,0.078341855,-0.054700508,4.938183969,3.594136712,37.47053624,5.45189764364119,48.66354254,0.226839943654151,-0.18100695170712,10.59707706,0.193007168,2.32463570133955,381.655238593953,0.514540103909976,2.14594618720654,0.0537005638532316,5.63567309118392,81.68000325,45,66.131459812297,0.134469098966788,0.406387393213813,0.066517220161651,-0.0282523135335571,0.990575561597027,0.0745257308746801,0.652176185828303,0.2,60.8333333333333,11.3636363636364,400.254050115644,263.318469243017,110.579288684267,39.5110994588528,4.695924549,4.695924549,0,-0.965496397036253,0.0229791419287814
"2003_53_67_89923",20,11,3,1042.429244,0.820177314,452.7675934,1.46414917301588,0.228606906324199,10.4,4.4,59,1254,105.408997051916,158.042343139648,2865466.456,1012.387905,96.84799673,0.541994567,0.177787851,6.885800866,3.824060475,45.23585313,5.72938040841888,56.63155112,0.372001409093193,-0.0129201517855802,7.932123979,0.264662849,2.34782590583343,529.704253627961,0.584746747812261,1.15195372816638,0.069209901551047,4.9242843206658,189.9684929,53,89.0942710494384,0.0026657696078872,0.450942710494384,0.00831092877753068,-0.0954797965951722,1.06969589840548,0.0321958530017259,0.0898275340573169,0,41.7647058823529,9.11764705882353,403.793079528418,269.332311976187,110.910004748798,44.4444324790892,5.176149733,4.672828834,3.33220451,-1.21384898552532,0.0439942688807604
"2003_53_7_96861",15,15,0,501.7954917,0.807659203,377.1723025,0.332680875006606,-0.152094468168797,5.5,3.6,67,805,98.0326012801694,143.891204833984,2373432.741,899.3421927,96.36859543,0.397797569,0.082384146,5.649632844,3.646245847,38.59401993,5.61213640150702,51.86091576,0.314076050198281,-0.0805550973409075,10.26889135,0.233713054,2.34972314043945,455.209621235421,0.538151620126814,1.81762100893082,0.0640968996076583,5.79699764123535,117.5640482,48,73.0637621504251,0.0757758780751503,0.404624444956475,0.0679382605706176,-0.0445275756194306,0.76819916433103,0.0448180664038582,0.496568915129238,0.386363636363636,43.3333333333333,6.4957264957265,405.19056985624,270.44052727897,110.478458748076,42.369410706028,5.517452896,5.517452896,0,-0.193699167051677,-0.0975041854851205
"2003_53_71_93609",27,20,2,919.0573253,0.801565303,441.3787181,-0.252230826206818,0.160020476980745,8,3.8,47,724,89.2191821561811,184.755004882812,3663167.147,708.0980332,94.38796294,-0.015901861,-0.129727217,5.892210591,3.841210817,37.96650277,5.49692461382412,53.83590877,0.199528092647628,-0.206963721693863,8.623336288,0.176367547,2.30195110872932,443.436283505836,0.570368372122006,1.46351461048789,0.0459145710564628,5.27898604762642,114.794841,50,82.7012675981007,0.0780806646841051,0.428373278818097,0.0798261626244753,0.139797884387257,1.09945474852182,0.0251499135286847,0.35230627938904,0.0980392156862745,54.5652173913044,9.50724637681159,398.237084739241,264.378946548103,110.001086940437,42.5189277245725,6.055612367,5.960360802,3.248434627,-0.0652414089770138,-0.171072213991246
"2003_53_73_56578",19,13,0,898.2273823,0.776979659,481.2458019,1.58196573448602,1.63643146210024,4.3,3.4,52,1707,92.7344782143644,271.311614990234,2899389.234,961.5288494,96.38123506,0.571933887,0.255234007,5.153317291,3.52587914,38.2615227,5.63867002460773,59.78337513,0.399526733260157,-0.0323085318820969,12.39666454,0.196973484,2.33965753559043,452.59286736072,0.620280234972951,2.40556981842553,0.0558650697255607,5.71340862239129,260.8681642,46,87.1005042042032,0.133941062956283,0.386271011635399,0.099639830624099,-0.184285963344558,0.28707475471219,0.0431879944711803,0.462712267300751,0.166666666666667,41.1666666666667,6.03448275862069,401.340853440084,267.58398684998,109.475189652073,42.4654047083012,5.583496309,5.129898715,0,2.66610017477502,-0.0323948913593168
